dataset,record_id,input_smiles,smiles,MolWt,cLogP,HBD,HBA,QED,SA,HeavyAtomCount,NumRings,NumAromaticRings,TPSA,NumRotatableBonds,BertzCT,BemisMurckoScaffold
ZINC,,CSc1nc(C2CC2)nc(C)c1C(=O)NC[C@@H](c1ccccc1)[NH+](C)C,CSc1nc(C2CC2)nc(C)c1C(=O)NC[C@@H](c1ccccc1)[NH+](C)C,371.53000000000003,1.9999200000000001,2,4,0.5773370256235034,3.674536406536866,26,3,2,59.32,7,774.8806908925743,O=C(NCCc1ccccc1)c1cnc(C2CC2)nc1
ZINC,,CCSc1ccc(/C([O-])=N/S(=O)(=O)c2cccs2)cn1,CCSc1ccc(/C([O-])=N/S(=O)(=O)c2cccs2)cn1,327.432,1.7509000000000003,0,6,0.4745405879685609,3.1137789822046242,20,2,2,82.45,5,692.0585949451491,O=S(=O)(N=Cc1cccnc1)c1cccs1
ZINC,,CC(C)[C@@H]1OCC[C@H]1CNC(=O)Nc1cc(C(C)(C)C)on1,CC(C)[C@@H]1OCC[C@H]1CNC(=O)Nc1cc(C(C)(C)C)on1,309.4100000000001,3.154700000000002,2,4,0.8954610565680593,3.634063556029366,22,2,1,76.39,4,504.97946345103315,O=C(NCC1CCOC1)Nc1ccon1
ZINC,,CCc1cc(=O)[nH]c(SCC(=O)Nc2cccc(C(C)=O)c2)n1,CCc1cc(=O)[nH]c(SCC(=O)Nc2cccc(C(C)=O)c2)n1,331.3970000000001,2.2657,2,5,0.48114343461374687,2.3006169364353735,23,2,2,91.92,6,786.1350826014743,O=C(CSc1nccc(=O)[nH]1)Nc1ccccc1
ZINC,,NC(=O)c1cccc(CSc2ccc(N)cc2Cl)c1,NC(=O)c1cccc(CSc2ccc(N)cc2Cl)c1,292.79099999999994,3.3134000000000015,2,3,0.6707724952166118,2.03994792755935,19,2,2,69.11,4,616.1450014443018,c1ccc(CSc2ccccc2)cc1
ZINC,,C[C@@H](NC(=O)N1CCC[C@H]([NH+](C)C)C1)c1nc(-c2cccc(F)c2)no1,C[C@@H](NC(=O)N1CCC[C@H]([NH+](C)C)C1)c1nc(-c2cccc(F)c2)no1,362.42900000000003,1.2552000000000005,2,4,0.8585479534527648,3.892158602953266,26,3,2,75.7,4,763.5446567512254,O=C(NCc1nc(-c2ccccc2)no1)N1CCCCC1
ZINC,,C[C@@H](NC(=O)N(C)CCN(C)C(=O)OC(C)(C)C)C1CC1,C[C@@H](NC(=O)N(C)CCN(C)C(=O)OC(C)(C)C)C1CC1,299.415,2.2931999999999997,1,3,0.8469936436693912,2.9387210503258867,21,1,0,61.88000000000001,5,374.85035703941884,C1CC1
ZINC,,C[C@@H]1CCC[NH+]1Cc1cc(F)cc(C#CCCO)c1,C[C@@H]1CCC[NH+]1Cc1cc(F)cc(C#CCCO)c1,262.34799999999996,1.1267999999999998,2,1,0.7842401421236189,4.627606578264563,19,2,1,24.67,3,489.25767979934335,c1ccc(C[NH+]2CCCC2)cc1
ZINC,,CC(C)[C@H](C)NC(=O)N[C@H](C)c1nncn1C,CC(C)[C@H](C)NC(=O)N[C@H](C)c1nncn1C,239.323,1.2197999999999996,2,4,0.829484041657044,3.172163703760088,17,1,1,71.84,4,373.69362462307754,c1nnc[nH]1
ZINC,,C#CCOc1ccc(C[NH+]2CCC3(CC2)OC[C@H](C)O3)cc1,C#CCOc1ccc(C[NH+]2CCC3(CC2)OC[C@H](C)O3)cc1,302.39399999999995,1.0089000000000004,1,3,0.8426211566298385,4.7609167586408585,22,3,1,32.13,4,526.2584046712409,c1ccc(C[NH+]2CCC3(CC2)OCCO3)cc1
ZINC,,O=c1c(-c2ccco2)[n+]([O-])c2ccccc2n1OCc1ccco1,O=c1c(-c2ccco2)[n+]([O-])c2ccccc2n1OCc1ccco1,324.29200000000003,2.1167,0,6,0.4239086480763816,2.9964657710229865,24,4,4,84.45,4,1032.9764090599158,O=c1c(-c2ccco2)[nH+]c2ccccc2n1OCc1ccco1
ZINC,,O=C(CSc1ccc([N+](=O)[O-])cc1)Nc1ccc(I)cc1,O=C(CSc1ccc([N+](=O)[O-])cc1)Nc1ccc(I)cc1,414.224,3.930200000000002,1,4,0.3484468373383277,1.9194389268206962,21,2,2,72.24,5,644.2736253578009,O=C(CSc1ccccc1)Nc1ccccc1
ZINC,,C[C@@H](O)CC[NH+](C)CC(=O)N(C)Cc1ccc(Cl)c(Cl)c1,C[C@@H](O)CC[NH+](C)CC(=O)N(C)Cc1ccc(Cl)c(Cl)c1,334.26700000000005,1.2374000000000003,2,2,0.7880551115113379,3.9655439291648893,21,1,1,44.980000000000004,7,480.7414635769708,c1ccccc1
ZINC,,O=C(NCCS(=O)(=O)N1CCN(c2ccccc2Cl)CC1)c1ccc(C(F)(F)F)cc1,O=C(NCCS(=O)(=O)N1CCN(c2ccccc2Cl)CC1)c1ccc(C(F)(F)F)cc1,475.9200000000002,3.2406000000000024,1,4,0.6961010368119995,2.1852741866077654,31,3,2,69.72,6,1021.9558467557539,O=C(NCCS(=O)(=O)N1CCN(c2ccccc2)CC1)c1ccccc1
ZINC,,Cc1cn(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cn1,Cc1cn(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cn1,293.30400000000003,0.87342,0,7,0.6994689198448748,2.692472438748082,20,3,3,87.10000000000001,2,962.1623553446319,O=c1[nH]c2ccc(S(=O)(=O)n3ccnc3)cc2o1
ZINC,,O=C(Cc1ccccc1NC(=O)c1cnc2cc(-c3ccccc3)[nH]n2c1=O)NC1CCCCC1,O=C(Cc1ccccc1NC(=O)c1cnc2cc(-c3ccccc3)[nH]n2c1=O)NC1CCCCC1,469.54500000000024,3.933300000000002,3,5,0.39751937113301744,2.536366098988422,35,5,4,108.35999999999999,6,1417.7883466334931,O=C(Cc1ccccc1NC(=O)c1cnc2cc(-c3ccccc3)[nH]n2c1=O)NC1CCCCC1
ZINC,,Cc1ccc(F)cc1S(=O)(=O)NCCC(=O)N(C)C,Cc1ccc(F)cc1S(=O)(=O)NCCC(=O)N(C)C,288.344,0.89072,1,3,0.8747932803817737,2.0270510973706717,19,1,1,66.48,5,570.3372696932067,c1ccccc1
ZINC,,C[C@@H](C(=O)Nc1ccc(Cl)cc1)N1C(=O)NC2(CCCC2)C1=O,C[C@@H](C(=O)Nc1ccc(Cl)cc1)N1C(=O)NC2(CCCC2)C1=O,335.7910000000002,2.531600000000001,2,3,0.833069810900536,3.0537901455817815,23,3,1,78.51,3,653.0392361181182,O=C(CN1C(=O)NC2(CCCC2)C1=O)Nc1ccccc1
ZINC,,CCOc1ccccc1[C@H](C)N[C@H](C)[C@@H]1CN(C)CCO1,CCOc1ccccc1[C@H](C)N[C@H](C)[C@@H]1CN(C)CCO1,292.42300000000006,2.455,1,4,0.8730746984661064,3.3923467635746674,21,2,1,33.730000000000004,6,438.55321399651035,c1ccc(CNCC2CNCCO2)cc1
ZINC,,CC1(C)CN([C@H]2CCCC(C)(C)[C@@H]2O)CCO1,CC1(C)CN([C@H]2CCCC(C)(C)[C@@H]2O)CCO1,241.37499999999997,2.0368,1,3,0.7623122789087188,3.7173709278403564,17,2,0,32.7,1,275.39577502767514,C1CCC(N2CCOCC2)CC1
ZINC,,COCCCNC(=O)c1cccc2c1N[C@H](c1ccccc1OC)[C@H]1CC=C[C@H]21,COCCCNC(=O)c1cccc2c1N[C@H](c1ccccc1OC)[C@H]1CC=C[C@H]21,392.4990000000002,4.288000000000003,2,4,0.5451859581046757,3.3498155688544484,29,4,2,59.59,7,908.7488270850853,C1=CC2c3ccccc3NC(c3ccccc3)C2C1
ZINC,,COc1ccc(NC(=O)[C@H]2N=NC3=C2CCc2ccccc23)cc1OC,COc1ccc(NC(=O)[C@H]2N=NC3=C2CCc2ccccc23)cc1OC,349.3900000000001,3.8342000000000027,1,5,0.9115180381541581,3.0379251757676347,26,4,2,72.28,4,933.6486918985651,O=C(Nc1ccccc1)C1N=NC2=C1CCc1ccccc12
ZINC,,CCn1ncnc1[C@@H](NC(=O)CCc1scnc1C)C1CC1,CCn1ncnc1[C@@H](NC(=O)CCc1scnc1C)C1CC1,319.4340000000001,2.26302,1,6,0.8494286601684243,3.309102854905122,22,3,2,72.7,7,645.9084082945624,O=C(CCc1cncs1)NC(c1ncn[nH]1)C1CC1
ZINC,,CNC(=O)c1nnn(/N=C\c2ccc(C)cc2)c1OCC(=O)c1ccc(C)cc1,CNC(=O)c1nnn(/N=C\c2ccc(C)cc2)c1OCC(=O)c1ccc(C)cc1,391.4310000000002,2.398440000000001,1,7,0.49254992948512394,2.5951682986319202,29,3,3,98.47,7,1037.183455697786,O=C(COc1cnnn1N=Cc1ccccc1)c1ccccc1
ZINC,,Cc1cc(C(=O)NNC(=O)C(C)(C)c2ccccc2)c(C)n1-c1ccccc1,Cc1cc(C(=O)NNC(=O)C(C)(C)c2ccccc2)c(C)n1-c1ccccc1,375.4720000000001,3.8329400000000025,2,3,0.6808856534709778,2.177264349396392,28,3,3,63.13,4,989.4467258300376,O=C(Cc1ccccc1)NNC(=O)c1ccn(-c2ccccc2)c1
ZINC,,Cc1[nH]nc(C(N)=O)c1NC(=O)[C@H](C)c1ccc(Br)s1,Cc1[nH]nc(C(N)=O)c1NC(=O)[C@H](C)c1ccc(Br)s1,357.233,2.3832200000000006,3,4,0.7830796019040247,3.216093225285155,20,2,2,100.87,4,664.2164862052197,O=C(Cc1cccs1)Nc1cn[nH]c1
ZINC,,C[C@H]([NH2+]C[C@H]1CN2CCCC[C@@H]2CO1)c1cccc(OC(F)(F)F)c1,C[C@H]([NH2+]C[C@H]1CN2CCCC[C@@H]2CO1)c1cccc(OC(F)(F)F)c1,359.41200000000003,2.4629000000000003,1,3,0.8777880373431681,4.183669295675164,25,3,1,38.31,5,567.4973138055885,c1ccc(C[NH2+]CC2CN3CCCCC3CO2)cc1
ZINC,,C[C@@H]1CN(C)c2ccccc2CN1C(=O)CS[C@@H]1CCS(=O)(=O)C1,C[C@@H]1CN(C)c2ccccc2CN1C(=O)CS[C@@H]1CCS(=O)(=O)C1,368.5240000000001,1.7738000000000003,0,5,0.81388255715015,3.512137778952031,24,3,1,57.690000000000005,3,720.3007691641752,O=C(CSC1CCS(=O)(=O)C1)N1CCNc2ccccc2C1
ZINC,,CCSc1cc(C(=O)N2CCC[C@H]2C(=O)Nc2nccs2)ccn1,CCSc1cc(C(=O)N2CCC[C@H]2C(=O)Nc2nccs2)ccn1,362.47999999999996,2.8934000000000006,1,6,0.8279513313745511,2.8790729986551984,24,3,2,75.19,5,720.6273068868081,O=C(Nc1nccs1)C1CCCN1C(=O)c1ccncc1
ZINC,,C=CCn1cc(C[NH+](Cc2c(C)nn(C)c2C)C(C)C)c(C)n1,C=CCn1cc(C[NH+](Cc2c(C)nn(C)c2C)C(C)C)c(C)n1,316.47300000000007,1.7213599999999996,1,4,0.790283625749011,4.183862198731902,23,2,2,40.08,7,677.888575058056,c1n[nH]cc1C[NH2+]Cc1cn[nH]c1
ZINC,,O=S(=O)(/N=C(\[O-])[C@@H]1CCC[NH+]1Cc1ccccc1)c1ccc(Cl)c[nH+]1,O=S(=O)(/N=C(\[O-])[C@@H]1CCC[NH+]1Cc1ccccc1)c1ccc(Cl)c[nH+]1,380.87700000000007,-0.1508999999999982,1,3,0.5776049132314489,5.300239712375698,25,3,2,88.14,5,854.466627331053,O=S(=O)(N=CC1CCC[NH+]1Cc1ccccc1)c1cccc[nH+]1
ZINC,,CCCCNC(=O)C(=O)Nc1cc(C(=O)OC)ccc1Cl,CCCCNC(=O)C(=O)Nc1cc(C(=O)OC)ccc1Cl,312.75300000000004,1.9813999999999994,2,4,0.49446527999372186,1.8508079929018066,21,1,1,84.50000000000001,5,545.7755869075503,c1ccccc1
ZINC,,O[C@H](CN1CCOCC1)CN1CCN(c2cccc(Cl)c2)CC1,O[C@H](CN1CCOCC1)CN1CCN(c2cccc(Cl)c2)CC1,339.8670000000001,1.1551000000000002,1,5,0.8712034146483286,2.4995498473375104,23,3,1,39.18000000000001,5,488.4817531006222,c1ccc(N2CCN(CCCN3CCOCC3)CC2)cc1
ZINC,,N#CCCSc1nnc(-c2cccs2)n1CCC(N)=O,N#CCCSc1nnc(-c2cccs2)n1CCC(N)=O,307.4040000000001,1.8877799999999996,1,7,0.6219404697192755,2.5526024350675502,20,2,2,97.59,7,614.3263573042726,c1csc(-c2nnc[nH]2)c1
ZINC,,N#CCn1ccc2cc(C=O)ccc21,N#CCn1ccc2cc(C=O)ccc21,184.19799999999998,1.97738,0,3,0.6696800126711258,2.527151739538292,14,2,2,45.79,2,519.5573201485408,c1ccc2[nH]ccc2c1
ZINC,,COc1cccc(CN2C(=O)c3cc4occc4n3C[C@@]2(C)C(=O)N[C@@H]2CCCC[C@H]2C)c1,COc1cccc(CN2C(=O)c3cc4occc4n3C[C@@]2(C)C(=O)N[C@@H]2CCCC[C@H]2C)c1,449.55100000000033,4.352500000000004,1,5,0.6282249626620413,3.67524162258872,33,5,3,76.71000000000001,5,1195.336003740222,O=C(NC1CCCCC1)C1Cn2c(cc3occc32)C(=O)N1Cc1ccccc1
ZINC,,O=S(=O)(CC1CCC1)[N-]c1cccc(-c2cn[nH]c2)c1,O=S(=O)(CC1CCC1)[N-]c1cccc(-c2cn[nH]c2)c1,290.368,3.211800000000002,1,3,0.9180901310024528,3.497247779197105,20,3,2,76.92,5,676.20439576264,O=S(=O)(CC1CCC1)[N-]c1cccc(-c2cn[nH]c2)c1
ZINC,,C[C@@H]1CN(c2ncccc2[N+](=O)[O-])CC[C@@H]1c1ccccc1,C[C@@H]1CN(c2ncccc2[N+](=O)[O-])CC[C@@H]1c1ccccc1,297.35799999999995,3.6198000000000023,0,4,0.6410426564300857,2.9349395999854107,22,3,2,59.269999999999996,3,659.9634431991817,c1ccc(C2CCN(c3ccccn3)CC2)cc1
ZINC,,COc1cccc(Cl)c1CN1Cc2ccccc2C[C@H]1c1nnc(C)o1,COc1cccc(Cl)c1CN1Cc2ccccc2C[C@H]1c1nnc(C)o1,369.85200000000015,4.339620000000004,0,5,0.6843127039926745,2.949850714229173,26,4,3,51.39,4,924.9246924988432,c1ccc(CN2Cc3ccccc3CC2c2nnco2)cc1
ZINC,,CC[NH+](CC)C[C@@H]1CCN(C(=O)Cc2cn(C)c3ccccc23)C1,CC[NH+](CC)C[C@@H]1CCN(C(=O)Cc2cn(C)c3ccccc23)C1,328.48,1.4940000000000009,1,2,0.8554758975586774,3.650901259524762,24,3,2,29.68,6,701.9719151258505,O=C(Cc1c[nH]c2ccccc12)N1CCCC1
ZINC,,CCCC(=O)Nc1cccc(CNC(=O)N[C@@H](C)c2ccc(C#N)cc2)c1,CCCC(=O)Nc1cccc(CNC(=O)N[C@@H](C)c2ccc(C#N)cc2)c1,364.44900000000007,3.857280000000002,3,3,0.6962068162782197,2.442999073243211,27,2,2,94.02000000000001,7,824.8204060631213,O=C(NCc1ccccc1)NCc1ccccc1
ZINC,,COc1cc(F)cc(CNC(=O)CCCc2csc(C)n2)c1,COc1cc(F)cc(CNC(=O)CCCc2csc(C)n2)c1,322.40500000000003,3.2383200000000016,1,4,0.8512256544003926,2.1478558633902303,22,2,2,51.22,7,642.826085615267,O=C(CCCc1cscn1)NCc1ccccc1
ZINC,,COc1cc2c(cc1NC(=O)c1cc(OC)c(OC)c(OC)c1)CCCC2,COc1cc2c(cc1NC(=O)c1cc(OC)c(OC)c(OC)c1)CCCC2,371.4330000000002,3.8521000000000036,1,5,0.8354065110008263,2.044842358599155,27,3,2,66.02000000000001,6,821.7009905843573,O=C(Nc1ccc2c(c1)CCCC2)c1ccccc1
ZINC,,COc1ccccc1C[C@H](C)[NH+](C)C[C@@H](C)CS,COc1ccccc1C[C@H](C)[NH+](C)C[C@@H](C)CS,268.44599999999997,1.7067999999999999,2,2,0.7184074789575209,4.264920782901275,18,1,1,13.670000000000002,7,356.10176749569683,c1ccccc1
ZINC,,O=C(Nc1ccc(OC(F)F)cc1OC(F)F)[C@H]1C[C@H]2CC[C@@H]1O2,O=C(Nc1ccc(OC(F)F)cc1OC(F)F)[C@H]1C[C@H]2CC[C@@H]1O2,349.2800000000001,3.395400000000002,1,4,0.8001041721209795,4.271760912754009,24,3,1,56.790000000000006,6,613.136889839204,O=C(Nc1ccccc1)C1CC2CCC1O2
ZINC,,Cc1ccc(C(=O)NCCNC(=O)/C(C#N)=C/c2cc(C#N)n(C)c2C)cc1F,Cc1ccc(C(=O)NCCNC(=O)/C(C#N)=C/c2cc(C#N)n(C)c2C)cc1F,393.42200000000014,2.1058999999999997,2,5,0.44473465248600835,2.6657969565747806,29,2,2,110.71000000000001,6,1069.9613259854473,O=C(C=Cc1cc[nH]c1)NCCNC(=O)c1ccccc1
ZINC,,N#CCSc1cccc(C(=O)N(CC(F)(F)F)c2ccccn2)c1,N#CCSc1cccc(C(=O)N(CC(F)(F)F)c2ccccn2)c1,351.353,3.906380000000003,0,4,0.7666837711040838,2.6118872241966784,24,2,2,56.99,5,744.2231221552487,O=C(Nc1ccccn1)c1ccccc1
ZINC,,N=C(NC(=O)c1cccc(N2CCCC2=O)c1)c1ccc(F)c(Cl)c1,N=C(NC(=O)c1cccc(N2CCCC2=O)c1)c1ccc(F)c(Cl)c1,359.788,3.361270000000002,2,3,0.6511084378708236,2.4435562911216984,25,3,2,73.26,3,869.1497245725475,N=C(NC(=O)c1cccc(N2CCCC2=O)c1)c1ccccc1
ZINC,,O=C(NCc1cn2ccsc2n1)N1CCCSCC1,O=C(NCc1cn2ccsc2n1)N1CCCSCC1,296.42100000000005,2.0443000000000002,1,5,0.9224699512635651,2.7262997677003398,19,3,2,49.64000000000001,2,528.3285416399272,O=C(NCc1cn2ccsc2n1)N1CCCSCC1
ZINC,,[NH3+][C@H]1CCC[C@@H]1NC(=O)N1CCCC1,[NH3+][C@H]1CCC[C@@H]1NC(=O)N1CCCC1,198.28999999999994,-0.04520000000000013,2,1,0.6097544278275677,3.7130800153039782,14,2,0,59.980000000000004,1,213.41265043639197,O=C(NC1CCCC1)N1CCCC1
ZINC,,CC[C@@H](C)NC(=O)C(=O)Nc1ccc(CN(C(C)=O)C2CC2)cc1,CC[C@@H](C)NC(=O)C(=O)Nc1ccc(CN(C(C)=O)C2CC2)cc1,331.4160000000001,2.0506999999999995,2,3,0.7832043850342457,2.5808071175129275,24,2,1,78.51,6,608.439929862927,c1ccc(CNC2CC2)cc1
ZINC,,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NC(=O)COc1ccc(C3SCCCS3)cc1)C2,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NC(=O)COc1ccc(C3SCCCS3)cc1)C2,405.6290000000002,5.265100000000005,1,4,0.7245795710833803,4.3190946002216455,27,4,1,38.33,5,684.0581223516717,O=C(COc1ccc(C2SCCCS2)cc1)NC1CC2CCC1C2
ZINC,,O=C(c1cnc2ccccn12)C(F)(F)[C@H](O)c1cccnc1,O=C(c1cnc2ccccn12)C(F)(F)[C@H](O)c1cccnc1,303.268,2.2809,1,5,0.7508788031188247,3.245415013714055,22,3,3,67.49000000000001,4,817.7803283535881,O=C(CCc1cccnc1)c1cnc2ccccn12
ZINC,,Cc1cnn(CCC(=O)Nc2ccc(OCC(F)(F)F)c(C)c2)c1,Cc1cnn(CCC(=O)Nc2ccc(OCC(F)(F)F)c(C)c2)c1,341.333,3.4698400000000023,1,4,0.8752336556715612,2.2647747620319763,24,2,2,56.150000000000006,6,710.8334652801899,O=C(CCn1cccn1)Nc1ccccc1
ZINC,,C[C@@H](CC(F)(F)F)[NH2+]CCc1nc(-c2ccccn2)cs1,C[C@@H](CC(F)(F)F)[NH2+]CCc1nc(-c2ccccn2)cs1,316.372,2.6519000000000013,1,3,0.890103856075901,3.8365367826161956,21,2,2,42.39,6,554.091917502322,c1ccc(-c2cscn2)nc1
ZINC,,CCS[C@H](C(=O)N1CCC[C@H](C(=O)NCC(F)(F)F)C1)C(C)C,CCS[C@H](C(=O)N1CCC[C@H](C(=O)NCC(F)(F)F)C1)C(C)C,354.43800000000005,2.6812000000000014,1,3,0.7978308331866977,3.3551823173397723,23,1,0,49.410000000000004,6,416.0163945704056,C1CCNCC1
ZINC,,CN(C(=O)c1cccc(OC(F)F)c1)[C@H]1CCCC[C@@H]1S(C)(=O)=O,CN(C(=O)c1cccc(OC(F)F)c1)[C@H]1CCCC[C@@H]1S(C)(=O)=O,361.41,2.7158000000000007,0,4,0.808929897074802,3.2296492158503796,24,2,1,63.68,5,693.0727554205865,O=C(NC1CCCCC1)c1ccccc1
ZINC,,C[C@H]1COc2ccccc2N1C(=O)c1cccc(CS(C)(=O)=O)c1,C[C@H]1COc2ccccc2N1C(=O)c1cccc(CS(C)(=O)=O)c1,345.42,2.658900000000001,0,4,0.8578447805070849,2.6874915580322245,24,3,2,63.68,3,876.0924283814505,O=C(c1ccccc1)N1CCOc2ccccc21
ZINC,,COc1ccc(Cl)cc1NC(=O)CN(C)c1ccc(C(C)=O)cc1[N+](=O)[O-],COc1ccc(Cl)cc1NC(=O)CN(C)c1ccc(C(C)=O)cc1[N+](=O)[O-],391.81100000000015,3.5343000000000018,1,6,0.4397531270381619,2.162887184177327,27,2,2,101.78,7,900.560987941629,O=C(CNc1ccccc1)Nc1ccccc1
ZINC,,Cc1nc(COC(=O)[C@H](C)Oc2ccccc2C(F)(F)F)oc1C,Cc1nc(COC(=O)[C@H](C)Oc2ccccc2C(F)(F)F)oc1C,343.30100000000004,3.820940000000003,0,5,0.7725114398404872,2.845496584968549,24,2,2,61.56,5,704.8528693759907,O=C(COc1ccccc1)OCc1ncco1
ZINC,,Cc1noc(-c2ccnc(NCC[S@](=O)C(C)(C)C)c2)n1,Cc1noc(-c2ccnc(NCC[S@](=O)C(C)(C)C)c2)n1,308.40700000000004,2.399120000000001,1,6,0.9131992122066808,3.355020961908558,21,2,2,80.91000000000001,5,633.8993994726304,c1cc(-c2ncno2)ccn1
ZINC,,CC[C@H](C)C(=O)N(C)C1CCC2(CC1)CN(C(C)=O)Cc1ccccc1O2,CC[C@H](C)C(=O)N(C)C1CCC2(CC1)CN(C(C)=O)Cc1ccccc1O2,372.50900000000007,3.613400000000002,0,3,0.8143008599121262,3.6302465652152005,27,3,1,49.85000000000001,3,694.5532348495083,c1ccc2c(c1)CNCC1(CCCCC1)O2
ZINC,,N#C/C(=C\c1ccc(F)cc1F)C(=O)Nc1cccc(C(F)(F)F)c1,N#C/C(=C\c1ccc(F)cc1F)C(=O)Nc1cccc(C(F)(F)F)c1,352.262,4.529280000000001,1,2,0.5012917150094511,2.233242638891573,25,2,2,52.89,3,881.3374368479625,O=C(C=Cc1ccccc1)Nc1ccccc1
ZINC,,C[NH2+]C(C)(C)c1nc(Cc2ccc(OC)nc2)no1,C[NH2+]C(C)(C)c1nc(Cc2ccc(OC)nc2)no1,263.321,0.49229999999999996,1,5,0.8492480830602644,3.32810525702234,19,2,2,77.65,5,533.8311746979471,c1cncc(Cc2ncon2)c1
ZINC,,O=C(c1ccn2ccnc2c1)N1CC[C@H](Oc2cccc(Cl)c2)C1,O=C(c1ccn2ccnc2c1)N1CC[C@H](Oc2cccc(Cl)c2)C1,341.798,3.281200000000002,0,4,0.7341511053189488,2.881420050733553,24,4,3,46.84,3,892.6110749434642,O=C(c1ccn2ccnc2c1)N1CCC(Oc2ccccc2)C1
ZINC,,CC(C)[NH2+][C@@](C)(CCN1C[C@H]2CCC[NH+]2C[C@@H]1C)C(N)=O,CC(C)[NH2+][C@@](C)(CCN1C[C@H]2CCC[NH+]2C[C@@H]1C)C(N)=O,298.475,-1.6562999999999937,3,2,0.5496344988223263,5.98630168311605,21,2,0,67.38,6,373.28847706450165,C1CC2CNCC[NH+]2C1
ZINC,,O=C(CCc1ccccc1)Nc1cc(Cl)ccc1C(F)(F)F,O=C(CCc1ccccc1)Nc1cc(Cl)ccc1C(F)(F)F,327.733,4.930100000000002,1,1,0.8472193674335774,1.7770497127983589,22,2,2,29.1,4,656.1856489939471,O=C(CCc1ccccc1)Nc1ccccc1
ZINC,,COc1nn(C)cc1C(=O)Nc1nc2c(F)cc(F)cc2s1,COc1nn(C)cc1C(=O)Nc1nc2c(F)cc(F)cc2s1,324.312,2.5689,1,6,0.803802490045314,2.4819006585738936,22,3,3,69.04,3,874.422745758346,O=C(Nc1nc2ccccc2s1)c1cn[nH]c1
ZINC,,CC[NH+]1CCN(C(=O)c2ccc(Br)cc2N)C[C@H]1C,CC[NH+]1CCN(C(=O)c2ccc(Br)cc2N)C[C@H]1C,327.2460000000001,0.7804000000000003,2,2,0.7890526681291885,4.232466834674819,19,2,1,50.769999999999996,2,477.7589229772027,O=C(c1ccccc1)N1CC[NH2+]CC1
ZINC,,O=C(CC[NH+]1CCC(C(F)(F)F)CC1)NCc1ccccc1Cl,O=C(CC[NH+]1CCC(C(F)(F)F)CC1)NCc1ccccc1Cl,349.804,2.2035,2,1,0.839287540538804,3.4285332825892176,23,2,1,33.54,5,528.3017874098141,O=C(CC[NH+]1CCCCC1)NCc1ccccc1
ZINC,,O=C(NCCOCC1CC1)NC1CCC(CO)CC1,O=C(NCCOCC1CC1)NC1CCC(CO)CC1,270.373,1.2632999999999994,3,3,0.6100119595238126,2.271456635832209,19,2,0,70.59,7,273.86464197968405,O=C(NCCOCC1CC1)NC1CCCCC1
ZINC,,Cc1ccc([C@H](C)OC(=O)Cn2ncc3ccccc3c2=O)cc1,Cc1ccc([C@H](C)OC(=O)Cn2ncc3ccccc3c2=O)cc1,322.3640000000001,3.0093200000000015,0,5,0.6928255928226219,2.527603521968201,24,3,3,61.190000000000005,4,929.2448071836168,O=C(Cn1ncc2ccccc2c1=O)OCc1ccccc1
ZINC,,CC(C)[C@@H](CO)NC(=O)Nc1ccc(OC2CCCC2)cc1,CC(C)[C@@H](CO)NC(=O)Nc1ccc(OC2CCCC2)cc1,306.40600000000006,3.1464000000000016,3,3,0.7558672264104194,2.534167122895198,22,2,1,70.59,6,467.29732372133157,c1ccc(OC2CCCC2)cc1
ZINC,,CC(=O)n1cnc2ccccc21,CC(=O)n1cnc2ccccc21,160.176,1.6964,0,3,0.5874674069356115,2.1255085297336294,12,2,2,34.89,0,430.77608533703346,c1ccc2[nH]cnc2c1
ZINC,,Cc1ccc(NC(=O)NCCNc2ccc(-n3cccn3)nn2)cc1,Cc1ccc(NC(=O)NCCNc2ccc(-n3cccn3)nn2)cc1,337.38700000000006,2.20432,3,6,0.5992888477001281,2.2603224690533548,25,3,3,96.76,6,798.0274690746112,O=C(NCCNc1ccc(-n2cccn2)nn1)Nc1ccccc1
ZINC,,O=C1[C@@H]([C@H](O)c2ccc(Cl)cc2)C(C(F)(F)F)=NN1c1ccccc1,O=C1[C@@H]([C@H](O)c2ccc(Cl)cc2)C(C(F)(F)F)=NN1c1ccccc1,368.742,3.9547000000000025,1,3,0.8913388947206239,3.2013963848520266,25,3,2,52.9,3,806.8927142465113,O=C1C(Cc2ccccc2)C=NN1c1ccccc1
ZINC,,CCN(CCO)C(=O)c1cn(C2C[NH2+]C2)nn1,CCN(CCO)C(=O)c1cn(C2C[NH2+]C2)nn1,240.28699999999998,-2.1493999999999973,2,5,0.6140699212407661,3.622372637487037,17,2,1,87.86,5,387.802905637997,c1cn(C2C[NH2+]C2)nn1
ZINC,,CCCn1cc(N[C@@H]2CS[C@H](C)C2)ccc1=O,CCCn1cc(N[C@@H]2CS[C@H](C)C2)ccc1=O,252.38299999999995,2.5642000000000005,1,4,0.8939811048268976,3.6202623576062436,17,2,1,34.03,4,429.6727933805067,O=c1ccc(NC2CCSC2)c[nH]1
